date_local,site_number,pm25_mean,pm25_max,hours
2024-04-11,0055,10.927272727272728,20.1,22
2024-04-11,0057,12.65,19.4,24
2024-04-11,0075,13.929166666666667,26.7,24
2024-04-11,0076,16.004166666666666,28.3,24
2024-04-12,0004,7.012499999999999,16.5,24
2024-04-12,0048,4.363265306122449,11.6,49
2024-04-12,0055,4.766666666666667,12,24
2024-04-12,0057,5.904166666666667,14.6,24
2024-04-12,0075,6.708333333333333,15.2,24
2024-04-12,0076,5.933333333333334,15.5,24
2024-04-13,0004,3.6625,6.1,24
2024-04-13,0048,2.154166666666667,3.6,48
2024-04-13,0055,2.525,4.1,24
2024-04-13,0057,2.8791666666666664,4.9,24
2024-04-13,0075,3.575,5.3,24
2024-04-13,0076,2.6166666666666667,4.1,24
2024-04-14,0004,6.908333333333333,10.9,24
2024-04-14,0048,3.9229166666666666,5.4,48
2024-04-14,0055,4.6375,5.8,24
2024-04-14,0057,4.933333333333334,6.7,24
2024-04-14,0075,6.170833333333333,8.3,24
2024-04-14,0076,5.379166666666666,8.1,24
2024-04-15,0004,11.7875,21.1,24
2024-04-15,0048,7.293877551020408,13.6,49
2024-04-15,0055,7.758333333333334,11.6,24
2024-04-15,0057,8.391666666666667,12.3,24
2024-04-15,0075,11.166666666666666,18.3,24
2024-04-15,0076,9.108333333333334,13.5,24
2024-04-16,0004,7.9125000000000005,11.8,24
2024-04-16,0048,4.99375,7.8,48
2024-04-16,0055,5.283333333333333,6.8,24
2024-04-16,0057,6.316666666666666,7.9,24
2024-04-16,0075,7.429166666666666,9.9,24
2024-04-16,0076,6.395833333333333,9.8,24
2024-04-17,0004,12.291666666666666,16.4,24
2024-04-17,0048,6.6375,9.7,48
2024-04-17,0055,7.6375,9.6,24
2024-04-17,0057,15.5125,139.3,24
2024-04-17,0075,9.9875,14.1,24
2024-04-17,0076,11.858333333333334,20.5,24
2024-04-18,0004,10.2625,17.2,24
2024-04-18,0048,5.906122448979592,11.1,49
2024-04-18,0055,7.595833333333333,12.9,24
2024-04-18,0057,8.6,13.2,24
2024-04-18,0075,8.95,17.1,24
2024-04-18,0076,9.495833333333334,18.4,24
2024-04-19,0004,8.0125,12.2,24
2024-04-19,0048,4.727083333333334,7.6,48
2024-04-19,0055,5.545833333333333,7.1,24
2024-04-19,0057,6.508333333333333,8.4,24
2024-04-19,0075,6.6000000000000005,9.6,24
2024-04-19,0076,6.904166666666667,9.1,24
2024-04-20,0004,9.666666666666666,18.9,24
2024-04-20,0048,5.93125,11.2,48
2024-04-20,0055,6.345833333333333,12.3,24
2024-04-20,0057,7.216666666666667,13.2,24
2024-04-20,0075,9.929166666666667,17.2,24
2024-04-20,0076,7.629166666666666,16,24
2024-04-21,0004,6.2124999999999995,10.5,24
2024-04-21,0048,3.685714285714286,6.7,49
2024-04-21,0055,4.233333333333333,7.7,24
2024-04-21,0057,4.866666666666666,7.9,24
2024-04-21,0075,5.8500000000000005,8.5,24
2024-04-21,0076,4.558333333333334,7.3,24
2024-04-22,0004,7.9,9.6,24
2024-04-22,0048,5.00625,7.6,48
2024-04-22,0055,5.358333333333333,6.1,24
2024-04-22,0057,6.954166666666667,9.9,24
2024-04-22,0075,7.425,8.7,24
2024-04-22,0076,6.170833333333333,7.5,24
2024-04-23,0004,9.820833333333333,13.5,24
2024-04-23,0048,5.277083333333334,9.2,48
2024-04-23,0055,6.120833333333334,7.5,24
2024-04-23,0057,8.225,17.5,24
2024-04-23,0075,8.270833333333334,14.3,24
2024-04-23,0076,11.708333333333334,28.3,24
2024-04-24,0004,7.8,14.5,24
2024-04-24,0048,5.946938775510204,14.4,49
2024-04-24,0055,5.929166666666667,11.8,24
2024-04-24,0057,7.941666666666666,15,24
2024-04-24,0075,7.329166666666667,16.3,24
2024-04-24,0076,10.075,54.4,24
2024-04-25,0004,6.725,10.3,24
2024-04-25,0048,4.158333333333333,5.9,48
2024-04-25,0055,4.804166666666666,6.8,24
2024-04-25,0057,5.6375,7.6,24
2024-04-25,0075,6.229166666666667,8.6,24
2024-04-25,0076,15.370833333333334,53.2,24
2024-04-26,0004,9.078947368421053,15,19
2024-04-26,0048,5.377083333333333,10.9,48
2024-04-26,0055,5.866666666666667,10,24
2024-04-26,0057,7.029166666666667,14,24
2024-04-26,0075,7.966666666666667,14.4,24
2024-04-26,0076,8.533333333333333,17,24
2024-04-27,0004,NA,-Inf,0
2024-04-27,0048,4.355102040816327,6.1,49
2024-04-27,0055,5.5375,8.9,24
2024-04-27,0057,6.291666666666667,9.5,24
2024-04-27,0075,6.270833333333333,8.3,24
2024-04-27,0076,6.729166666666667,10.7,24
2024-04-28,0004,NA,-Inf,0
2024-04-28,0048,9.627083333333333,15,48
2024-04-28,0055,10.670833333333334,13.4,24
2024-04-28,0057,11.708333333333334,15.5,24
2024-04-28,0075,15.108333333333333,21.4,24
2024-04-28,0076,15.220833333333333,21.7,24
2024-04-29,0004,26.36875,37.1,16
2024-04-29,0048,16.408333333333335,36.5,48
2024-04-29,0055,15.6875,19.5,24
2024-04-29,0057,18.412499999999998,25.6,24
2024-04-29,0075,23.383333333333333,28.2,24
2024-04-29,0076,21.65,31.1,24
2024-04-30,0004,28.3125,37.1,24
2024-04-30,0048,16.89795918367347,23.9,49
2024-04-30,0055,15.341666666666667,20.1,24
2024-04-30,0057,20.120833333333334,25.9,24
2024-04-30,0075,25.683333333333334,33.5,24
2024-04-30,0076,25,33.1,24
2024-05-01,0004,14.125,29.4,24
2024-05-01,0048,8.297916666666666,16.6,48
2024-05-01,0055,9.9875,19.4,24
2024-05-01,0057,10.895833333333334,21.7,24
2024-05-01,0075,13.854166666666666,25.8,24
2024-05-01,0076,11.645833333333334,22.7,24
2024-05-02,0004,18.545833333333334,38.3,24
2024-05-02,0048,10.30625,22.5,48
2024-05-02,0055,11.295833333333334,23.1,24
2024-05-02,0057,13.425,25.5,24
2024-05-02,0075,15.8625,30.8,24
2024-05-02,0076,15.720833333333335,29.6,24
2024-05-03,0004,7.520833333333333,10.1,24
2024-05-03,0048,5.312244897959184,34.4,49
2024-05-03,0055,5.179166666666666,6.8,24
2024-05-03,0057,6.345833333333333,8.9,24
2024-05-03,0075,7.054166666666666,9.4,24
2024-05-03,0076,6.858333333333333,9.5,24
2024-05-04,0004,6.408333333333333,9.4,24
2024-05-04,0048,3.7291666666666665,5.2,48
2024-05-04,0055,4.954166666666667,6.6,24
2024-05-04,0057,4.983333333333333,6.6,24
2024-05-04,0075,6.195833333333333,12.2,24
2024-05-04,0076,6.479166666666667,8.3,24
2024-05-05,0004,9.304166666666667,15.4,24
2024-05-05,0048,5.079166666666667,7.7,48
2024-05-05,0055,7.133333333333334,10.2,24
2024-05-05,0057,7.2625,11,24
2024-05-05,0075,8.78695652173913,16.6,23
2024-05-05,0076,9.45,16.2,24
2024-05-06,0004,17.4,27.1,16
2024-05-06,0048,10.508163265306122,21,49
2024-05-06,0055,13.483333333333334,24.8,24
2024-05-06,0057,14.620833333333334,28,24
2024-05-06,0075,15.054166666666667,25.7,24
2024-05-06,0076,19.41,30.9,10
2024-05-07,0004,15.827272727272728,19.2,11
2024-05-07,0048,8.616666666666667,13.3,48
2024-05-07,0055,10.1875,14.5,24
2024-05-07,0057,11.325,15.5,24
2024-05-07,0075,13.45,18.9,24
2024-05-07,0076,NA,-Inf,0
2024-05-08,0004,15.35,26.7,24
2024-05-08,0048,8.879166666666666,15.4,48
2024-05-08,0055,10.025,13.6,24
2024-05-08,0057,11.15,18,24
2024-05-08,0075,13.7125,22,24
2024-05-08,0076,NA,-Inf,0
2024-05-09,0004,6.716666666666667,9.7,24
2024-05-09,0048,4.4,9.6,49
2024-05-09,0055,5.3826086956521735,7.6,23
2024-05-09,0057,5.375,7.1,24
2024-05-09,0075,6.625,9.8,24
2024-05-09,0076,NA,-Inf,0
2024-05-10,0004,5.4375,10.2,24
2024-05-10,0048,3.15,4.5,48
2024-05-10,0055,4.108333333333333,5.7,24
2024-05-10,0057,4.4125,6.4,24
2024-05-10,0075,4.8375,6.9,24
2024-05-10,0076,NA,-Inf,0
2024-05-11,0004,6.554166666666667,11.9,24
2024-05-11,0048,3.58125,6.3,48
2024-05-11,0055,4.579166666666667,7.5,24
2024-05-11,0057,4.879166666666666,8.1,24
2024-05-11,0075,5.7,10.3,24
2024-05-11,0076,NA,-Inf,0
2024-05-12,0004,5.991666666666667,7.5,24
2024-05-12,0048,3.342857142857143,4.1,49
2024-05-12,0055,4.729166666666667,6.9,24
2024-05-12,0057,4.608333333333333,5.6,24
2024-05-12,0075,5.554166666666666,6.8,24
2024-05-12,0076,NA,-Inf,0
2024-05-13,0004,12.227272727272727,26.1,22
2024-05-13,0048,6.375,11.4,48
2024-05-13,0055,7.0125,9.8,24
2024-05-13,0057,7.783333333333333,11.7,24
2024-05-13,0075,10.533333333333333,16.8,24
2024-05-13,0076,NA,-Inf,0
2024-05-14,0004,11.829166666666667,17.3,24
2024-05-14,0048,5.789583333333333,9,48
2024-05-14,0055,6.575,8.7,24
2024-05-14,0057,7.85,11.1,24
2024-05-14,0075,9.375,14.7,24
2024-05-14,0076,NA,-Inf,0
2024-05-15,0004,6.579166666666667,11.3,24
2024-05-15,0048,3.8224489795918366,6.4,49
2024-05-15,0055,4.479166666666667,7.2,24
2024-05-15,0057,5.533333333333333,9.4,24
2024-05-15,0075,7.058333333333334,13.8,24
2024-05-15,0076,NA,-Inf,0
2024-05-16,0004,4.329166666666667,6.3,24
2024-05-16,0048,2.6145833333333335,3.8,48
2024-05-16,0055,3.5458333333333334,7.4,24
2024-05-16,0057,3.7695652173913046,4.9,23
2024-05-16,0075,4.3478260869565215,5.9,23
2024-05-16,0076,NA,-Inf,0
2024-05-17,0004,10.358333333333333,23.7,24
2024-05-17,0048,5.504166666666666,11,48
2024-05-17,0055,7.104166666666667,13.9,24
2024-05-17,0057,7.583333333333333,12.1,24
2024-05-17,0075,9.395833333333334,20.9,24
2024-05-17,0076,NA,-Inf,0
2024-05-18,0004,23.1125,29.1,24
2024-05-18,0048,11.704081632653061,17.9,49
2024-05-18,0055,15.5875,18.8,24
2024-05-18,0057,19.45,66.3,24
2024-05-18,0075,18.4375,22.7,24
2024-05-18,0076,NA,-Inf,0
2024-05-19,0004,8.941666666666666,20.4,24
2024-05-19,0048,4.43125,10.6,48
2024-05-19,0055,5.8625,14.6,24
2024-05-19,0057,6.5625,15.8,24
2024-05-19,0075,8.741666666666667,20.3,24
2024-05-19,0076,NA,-Inf,0
2024-05-20,0004,13.279166666666667,20.2,24
2024-05-20,0048,6.143478260869565,10,46
2024-05-20,0055,8.175,12,24
2024-05-20,0057,9.895833333333334,25.7,24
2024-05-20,0075,7.716666666666667,11.9,24
2024-05-20,0076,NA,-Inf,0
2024-05-21,0004,16.295652173913044,28.8,23
2024-05-21,0048,9.529166666666667,19.3,48
2024-05-21,0055,9.833333333333334,17.3,24
2024-05-21,0057,11.541666666666666,23.9,24
2024-05-21,0075,14.133333333333333,25.9,24
2024-05-21,0076,NA,-Inf,0
2024-05-22,0004,13.304347826086957,16.6,23
2024-05-22,0048,7.076595744680851,8.8,47
2024-05-22,0055,7.804166666666666,9,24
2024-05-22,0057,8.995833333333334,11.6,24
2024-05-22,0075,11.3125,13.1,24
2024-05-22,0076,NA,-Inf,0
2024-05-23,0004,12.2125,16.7,24
2024-05-23,0048,6.823404255319149,10,47
2024-05-23,0055,7.4875,10.1,24
2024-05-23,0057,8.291304347826086,12.2,23
2024-05-23,0075,11.195833333333333,16.7,24
2024-05-23,0076,NA,-Inf,0
2024-05-24,0004,13.65,19.2,24
2024-05-24,0048,9.322448979591837,16.3,49
2024-05-24,0055,8.908333333333333,12.6,24
2024-05-24,0057,10.429166666666667,15.5,24
2024-05-24,0075,13.775,19.7,24
2024-05-24,0076,NA,-Inf,0
2024-05-25,0004,19.791666666666668,22.9,24
2024-05-25,0048,11.672916666666666,17.1,48
2024-05-25,0055,12.466666666666667,16.6,24
2024-05-25,0057,13.625,19.4,24
2024-05-25,0075,17.491666666666667,23.1,24
2024-05-25,0076,NA,-Inf,0
2024-05-26,0004,19.404166666666665,27.3,24
2024-05-26,0048,10.229166666666666,14.6,48
2024-05-26,0055,10.429166666666667,13,24
2024-05-26,0057,12.104166666666666,18.1,24
2024-05-26,0075,15.254166666666666,20.8,24
2024-05-26,0076,NA,-Inf,0
2024-05-27,0004,12.291666666666666,18.1,24
2024-05-27,0048,6.981632653061225,12.9,49
2024-05-27,0055,7.4125,10.2,24
2024-05-27,0057,8.504166666666666,12.7,24
2024-05-27,0075,10.020833333333334,14.2,24
2024-05-27,0076,NA,-Inf,0
2024-05-28,0004,7.170833333333333,9.5,24
2024-05-28,0048,4.166666666666667,6.3,48
2024-05-28,0055,4.95,6.9,24
2024-05-28,0057,6.529166666666667,13.7,24
2024-05-28,0075,7.004166666666666,9.8,24
2024-05-28,0076,NA,-Inf,0
2024-05-29,0004,6.591666666666667,8.3,24
2024-05-29,0048,4.114583333333333,6.9,48
2024-05-29,0055,4.383333333333333,6.7,24
2024-05-29,0057,5.6375,9,24
2024-05-29,0075,6.820833333333334,10.8,24
2024-05-29,0076,NA,-Inf,0
2024-05-30,0004,7.433333333333334,12.6,24
2024-05-30,0048,4.9714285714285715,8,49
2024-05-30,0055,5.2125,7,24
2024-05-30,0057,6.7375,11.9,24
2024-05-30,0075,7.466666666666667,10.4,24
2024-05-30,0076,NA,-Inf,0
2024-05-31,0004,7.570833333333334,11.1,24
2024-05-31,0048,4.972916666666666,7.1,48
2024-05-31,0055,5.4125,8.4,24
2024-05-31,0057,6.004166666666666,7.7,24
2024-05-31,0075,7.8826086956521735,11.9,23
2024-05-31,0076,NA,-Inf,0
2024-06-01,0004,9.65,12.9,24
2024-06-01,0048,7.25,30.6,48
2024-06-01,0055,6.508333333333334,8.4,24
2024-06-01,0057,7.079166666666667,8.4,24
2024-06-01,0075,9.566666666666666,12.9,24
2024-06-01,0076,NA,-Inf,0
2024-06-02,0004,15.854166666666666,21.1,24
2024-06-02,0048,9.518367346938776,15.1,49
2024-06-02,0055,9.5,11.6,24
2024-06-02,0057,10.6625,13.3,24
2024-06-02,0075,15.045833333333334,19.9,24
2024-06-02,0076,NA,-Inf,0
2024-06-03,0004,18.458333333333332,23.9,24
2024-06-03,0048,10.45625,13.7,48
2024-06-03,0055,10.4875,11.8,24
2024-06-03,0057,12.320833333333333,19.1,24
2024-06-03,0075,16.8625,20.9,24
2024-06-03,0076,NA,-Inf,0
2024-06-04,0004,22.691666666666666,41,24
2024-06-04,0048,13.383333333333333,27.4,48
2024-06-04,0055,12.9,19.6,24
2024-06-04,0057,23.3375,92.5,24
2024-06-04,0075,21.875,42.7,24
2024-06-04,0076,NA,-Inf,0
2024-06-05,0004,18.220833333333335,27.6,24
2024-06-05,0048,9.991666666666667,14.3,48
2024-06-05,0055,10.275,13,24
2024-06-05,0057,12.925,18.5,24
2024-06-05,0075,15.329166666666667,22.7,24
2024-06-05,0076,NA,-Inf,0
2024-06-06,0004,16.3125,18.6,24
2024-06-06,0048,9.4125,12.6,48
2024-06-06,0055,9.108333333333333,10.3,24
2024-06-06,0057,10.333333333333334,12.1,24
2024-06-06,0075,13.475,16.3,24
2024-06-06,0076,NA,-Inf,0
2024-06-07,0004,8.2125,11.6,24
2024-06-07,0048,5.104347826086957,7.6,46
2024-06-07,0055,5.752173913043478,8.5,23
2024-06-07,0057,6.341666666666667,8.9,24
2024-06-07,0075,8.275,11.8,24
2024-06-07,0076,NA,-Inf,0
2024-06-08,0004,7.137499999999999,19.9,24
2024-06-08,0048,4.177551020408163,15.4,49
2024-06-08,0055,4.904166666666667,9.1,24
2024-06-08,0057,5.266666666666667,11.1,24
2024-06-08,0075,6.4375,13.6,24
2024-06-08,0076,NA,-Inf,0
2024-06-09,0004,8.483333333333334,21.5,24
2024-06-09,0048,5.016666666666667,14.7,48
2024-06-09,0055,5.054166666666667,8.7,24
2024-06-09,0057,6.618181818181818,14.2,22
2024-06-09,0075,8.004166666666666,16.4,24
2024-06-09,0076,NA,-Inf,0
2024-06-10,0004,6.086956521739131,7.6,23
2024-06-10,0048,3.7979166666666666,4.8,48
2024-06-10,0055,4.295833333333333,5.2,24
2024-06-10,0057,6.2,10.6,24
2024-06-10,0075,6.375,8.2,24
2024-06-10,0076,4.181818181818182,10.3,11
2024-06-11,0004,8.620833333333334,12.9,24
2024-06-11,0048,4.973469387755102,7.7,49
2024-06-11,0055,5.733333333333333,9,24
2024-06-11,0057,6.77391304347826,9.6,23
2024-06-11,0075,8.479166666666666,10.6,24
2024-06-11,0076,4.991304347826087,6.8,23
2024-06-12,0004,11.5125,14.5,24
2024-06-12,0048,7.325,8.9,48
2024-06-12,0055,8.1125,12.8,24
2024-06-12,0057,9.325,10.9,24
2024-06-12,0075,11.5875,14.8,24
2024-06-12,0076,6.729166666666667,8.7,24
2024-06-13,0004,18.545833333333334,24.5,24
2024-06-13,0048,10.204166666666667,12.8,48
2024-06-13,0055,13.904545454545454,18.4,22
2024-06-13,0057,15.781818181818181,58.1,22
2024-06-13,0075,14.395,19.8,20
2024-06-13,0076,10.2875,11.9,24
2024-06-14,0004,13.965,22.5,20
2024-06-14,0048,10.722448979591837,19.1,49
2024-06-14,0055,13.779166666666667,22.6,24
2024-06-14,0057,13.345833333333333,23.5,24
2024-06-14,0075,10.523809523809524,15.3,21
2024-06-14,0076,9.856521739130434,16,23
2024-06-15,0004,7.433333333333334,10,24
2024-06-15,0048,6.058333333333334,8.8,48
2024-06-15,0055,6.820833333333334,8.4,24
2024-06-15,0057,7.783333333333333,9.8,24
2024-06-15,0075,6.566666666666666,9.4,24
2024-06-15,0076,5.625,7.1,24
2024-06-16,0004,8.7375,10.8,24
2024-06-16,0048,7.158333333333333,9.1,48
2024-06-16,0055,8.070833333333333,10.2,24
2024-06-16,0057,8.720833333333333,10.8,24
2024-06-16,0075,7.3125,8.5,24
2024-06-16,0076,7.320833333333334,9.1,24
2024-06-17,0004,10.3,13.6,23
2024-06-17,0048,8.397916666666667,12.3,48
2024-06-17,0055,9.045833333333334,11.7,24
2024-06-17,0057,11.1875,36.1,24
2024-06-17,0075,7.9375,9.3,24
2024-06-17,0076,8.108333333333333,9.7,24
2024-06-18,0004,10.366666666666667,16.9,24
2024-06-18,0048,8.608333333333334,15.9,48
2024-06-18,0055,10.6875,21.8,24
2024-06-18,0057,9.6125,15.3,24
2024-06-18,0075,7.5875,10.8,24
2024-06-18,0076,7.925,12.8,24
2024-06-19,0004,7.675,12.4,24
2024-06-19,0048,6.170833333333333,10.5,48
2024-06-19,0055,7.658333333333333,11.4,24
2024-06-19,0057,8.1625,21.1,24
2024-06-19,0075,6.045833333333333,9,24
2024-06-19,0076,5.8625,9.3,24
2024-06-20,0004,9.033333333333333,11.8,24
2024-06-20,0048,7.6591836734693874,10.2,49
2024-06-20,0055,9.291666666666666,11.5,24
2024-06-20,0057,13.054166666666667,42.4,24
2024-06-20,0075,7.079166666666667,9.1,24
2024-06-20,0076,6.7,9,24
2024-06-21,0004,10.858333333333333,13.8,24
2024-06-21,0048,9.791666666666666,27.3,48
2024-06-21,0055,11.104166666666666,14,24
2024-06-21,0057,10.483333333333333,14.9,24
2024-06-21,0075,8.6375,11,24
2024-06-21,0076,8.070833333333333,9.9,24
2024-06-22,0004,15.375,22,24
2024-06-22,0048,14.110416666666667,22.3,48
2024-06-22,0055,14.833333333333334,21.6,24
2024-06-22,0057,14.525,22.7,24
2024-06-22,0075,11.575,16.6,24
2024-06-22,0076,11.533333333333333,16,24
2024-06-23,0004,11.666666666666666,16.7,24
2024-06-23,0048,9.622916666666667,17,48
2024-06-23,0055,10.845833333333333,17.5,24
2024-06-23,0057,9.6375,13.5,24
2024-06-23,0075,7.883333333333334,10.9,24
2024-06-23,0076,8.075,12.1,24
2024-06-24,0004,7.3125,12.7,24
2024-06-24,0048,6.883333333333333,10.7,48
2024-06-24,0055,9.320833333333333,13.2,24
2024-06-24,0057,8.05,11.4,24
2024-06-24,0075,6.6875,9.4,24
2024-06-24,0076,6.4,9.9,24
2024-06-25,0004,12.070833333333333,14.4,24
2024-06-25,0048,11.747916666666667,14,48
2024-06-25,0055,13.608333333333334,16.6,24
2024-06-25,0057,13.8875,26.9,24
2024-06-25,0075,11.433333333333334,13.4,24
2024-06-25,0076,11.083333333333334,14.7,24
2024-06-26,0004,13.6375,17,24
2024-06-26,0048,12.721276595744682,16.4,47
2024-06-26,0055,11.6875,14,24
2024-06-26,0057,11.995833333333334,14.9,24
2024-06-26,0075,10.045833333333333,11.9,24
2024-06-26,0076,10.829166666666667,12.9,24
2024-06-27,0004,5.0625,7.7,24
2024-06-27,0048,4.552083333333333,7.1,48
2024-06-27,0055,5.75,9.5,24
2024-06-27,0057,5.2333333333333325,8.5,24
2024-06-27,0075,5.120833333333334,7.6,24
2024-06-27,0076,4.191666666666666,7.1,24
2024-06-28,0004,5.025,5.7,24
2024-06-28,0048,4.291666666666667,4.9,48
2024-06-28,0055,6.0125,6.9,24
2024-06-28,0057,5.445833333333334,6.4,24
2024-06-28,0075,4.845833333333333,5.9,24
2024-06-28,0076,4.625,5.7,24
2024-06-29,0004,7.45,10,24
2024-06-29,0048,5.593877551020408,7.7,49
2024-06-29,0055,7.204166666666667,8.6,24
2024-06-29,0057,7.883333333333334,22.2,24
2024-06-29,0075,6.025,12.4,24
2024-06-29,0076,5.904166666666667,7,24
2024-06-30,0004,8.1125,14.5,24
2024-06-30,0048,6.035416666666666,10.4,48
2024-06-30,0055,7.316666666666666,10.2,24
2024-06-30,0057,6.854166666666667,9.9,24
2024-06-30,0075,6.604166666666667,10.2,24
2024-06-30,0076,6.2625,9.1,24
2024-07-01,0004,3.434782608695652,4.8,23
2024-07-01,0048,3.14375,4.8,48
2024-07-01,0055,4.360869565217391,6.2,23
2024-07-01,0057,3.9250000000000003,5.5,24
2024-07-01,0075,3.466666666666667,4.5,24
2024-07-01,0076,3.0458333333333334,4.5,24
2024-07-02,0004,5.458333333333333,8,24
2024-07-02,0048,4.736734693877551,6.3,49
2024-07-02,0055,7.129166666666666,8.6,24
2024-07-02,0057,6.2375,9.4,24
2024-07-02,0075,4.9818181818181815,5.8,22
2024-07-02,0076,5.245833333333334,6.5,24
2024-07-03,0004,7.0875,9.9,24
2024-07-03,0048,5.877083333333333,7.3,48
2024-07-03,0055,8.854166666666666,9.9,24
2024-07-03,0057,7.158333333333333,8.4,24
2024-07-03,0075,6.279166666666667,10.9,24
2024-07-03,0076,6.208333333333333,9,24
2024-07-04,0004,21.366666666666667,120.6,24
2024-07-04,0048,12.00625,33,48
2024-07-04,0055,12.608333333333334,25.9,24
2024-07-04,0057,10.674999999999999,19.8,24
2024-07-04,0075,8.5,19.1,24
2024-07-04,0076,11.8125,36.9,24
2024-07-05,0004,16.7625,23.6,24
2024-07-05,0048,14.383673469387755,21.9,49
2024-07-05,0055,14.4375,19.8,24
2024-07-05,0057,13.0625,18.5,24
2024-07-05,0075,11.475,16.1,24
2024-07-05,0076,13.5375,34.7,24
2024-07-06,0004,14.9875,20.5,24
2024-07-06,0048,12.66875,16.6,48
2024-07-06,0055,13.466666666666667,16.2,24
2024-07-06,0057,11.608333333333334,14.3,24
2024-07-06,0075,10.6875,15,24
2024-07-06,0076,11.7125,17.1,24
2024-07-07,0004,15.679166666666667,62.2,24
2024-07-07,0048,15.310416666666667,64.9,48
2024-07-07,0055,12.5,25.2,24
2024-07-07,0057,12.0875,39.6,24
2024-07-07,0075,16.05,61.1,24
2024-07-07,0076,9.083333333333334,15.4,24
2024-07-08,0004,15.895833333333334,22.8,24
2024-07-08,0048,13.626530612244897,20.2,49
2024-07-08,0055,16.5,22.4,24
2024-07-08,0057,13.8625,21.1,24
2024-07-08,0075,13.766666666666667,31.3,24
2024-07-08,0076,13.365217391304348,20.6,23
2024-07-09,0004,15.541666666666666,21.4,24
2024-07-09,0048,11.670833333333334,17.6,48
2024-07-09,0055,13.454166666666667,18.1,24
2024-07-09,0057,11.958333333333334,15.6,24
2024-07-09,0075,10.058333333333334,12.6,24
2024-07-09,0076,13.066666666666666,23.8,24
2024-07-10,0004,9.15,12.4,24
2024-07-10,0048,6.9125,10.3,48
2024-07-10,0055,8.266666666666666,10.4,24
2024-07-10,0057,8.241666666666667,11.3,24
2024-07-10,0075,6.491666666666666,8,24
2024-07-10,0076,10.504166666666666,22.1,24
2024-07-11,0004,5.113043478260869,7.8,23
2024-07-11,0048,3.8959183673469386,6.2,49
2024-07-11,0055,5.4,8.4,24
2024-07-11,0057,4.833333333333333,7,24
2024-07-11,0075,4.508333333333334,7.1,24
2024-07-11,0076,4.308333333333334,8.1,24
2024-07-12,0004,6.745833333333334,9.6,24
2024-07-12,0048,4.870833333333334,9.2,48
2024-07-12,0055,5.633333333333333,8.1,24
2024-07-12,0057,5.683333333333334,8.3,24
2024-07-12,0075,5.233333333333333,13.2,24
2024-07-12,0076,5.545833333333333,9.3,24
2024-07-13,0004,6.020833333333333,8.7,24
2024-07-13,0048,3.8479166666666664,5.8,48
2024-07-13,0055,4.983333333333333,6.4,24
2024-07-13,0057,4.658333333333333,5.8,24
2024-07-13,0075,4.05,5.4,24
2024-07-13,0076,4.475,8,24
2024-07-14,0004,8.525,11.4,24
2024-07-14,0048,6.46530612244898,11.7,49
2024-07-14,0055,7.525,11.3,24
2024-07-14,0057,6.916666666666667,9.7,24
2024-07-14,0075,5.914285714285715,7.8,21
2024-07-14,0076,6.316666666666666,9.3,24
2024-07-15,0004,13.61304347826087,20.8,23
2024-07-15,0048,10.895833333333334,16.5,48
2024-07-15,0055,12.845833333333333,16.5,24
2024-07-15,0057,11.154166666666667,14.5,24
2024-07-15,0075,9.520833333333334,12.9,24
2024-07-15,0076,10.354166666666666,14.7,24
2024-07-16,0004,17.129411764705882,21.3,17
2024-07-16,0048,13.768085106382978,19.4,47
2024-07-16,0055,16.741666666666667,19.8,24
2024-07-16,0057,14.2375,17.3,24
2024-07-16,0075,12.2125,14.7,24
2024-07-16,0076,13.0875,15.9,24
2024-07-17,0004,10.85,17.9,24
2024-07-17,0048,8.827659574468084,17.5,47
2024-07-17,0055,10.983333333333334,16,24
2024-07-17,0057,9.38695652173913,14,23
2024-07-17,0075,8.758333333333333,13.4,24
2024-07-17,0076,8.020833333333334,11.3,24
2024-07-18,0004,10.541666666666666,13.9,24
2024-07-18,0048,9.385416666666666,13.7,48
2024-07-18,0055,12.066666666666666,16.6,24
2024-07-18,0057,10.366666666666667,13.9,24
2024-07-18,0075,8.933333333333334,11.6,24
2024-07-18,0076,9.762500000000001,14.1,24
2024-07-19,0004,6.595833333333333,8.9,24
2024-07-19,0048,5.897916666666666,9.1,48
2024-07-19,0055,8.0625,13.5,24
2024-07-19,0057,6.7749999999999995,8.7,24
2024-07-19,0075,5.929166666666667,7.4,24
2024-07-19,0076,6.2375,10.3,24
2024-07-20,0004,9.691666666666666,11.6,24
2024-07-20,0048,7.475510204081632,10.1,49
2024-07-20,0055,9.729166666666666,11.8,24
2024-07-20,0057,8.545833333333333,10.6,24
2024-07-20,0075,7.616666666666666,9.2,24
2024-07-20,0076,7.954166666666667,9.7,24
2024-07-21,0004,11.070833333333333,14.2,24
2024-07-21,0048,8.5875,11.3,48
2024-07-21,0055,10.9,13.3,24
2024-07-21,0057,9.491666666666667,11.3,24
2024-07-21,0075,8.55,11.5,24
2024-07-21,0076,8.991666666666667,13.2,24
2024-07-22,0004,7.870833333333334,10.8,24
2024-07-22,0048,5.9425531914893615,8.6,47
2024-07-22,0055,8.2,13,24
2024-07-22,0057,7.241666666666667,9.7,24
2024-07-22,0075,6.4125,8,24
2024-07-22,0076,7.141666666666667,10.1,24
2024-07-23,0004,6.491666666666666,10.6,24
